,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,prev_minutes_per_match_1,prev_full_matches_played_1,prev_xg_performance_1,prev_npxg_performance_1,prev_xg_per_shot_1,prev_penalty_taker_1,prev_goals_per_90_1,prev_assists_per_90_1,prev_ga_per_90_1,prev_xg_per_90_1,prev_xa_per_90_1,prev_goals_1,prev_goals_2,main_pos,position_1,position_2,position_3,position_4
2619,ENG-Premier League,2526,Tottenham,richarlison,1,2025,82,6026,F M S,11,614,4,2.849821964278817,4,2.849821964278817,2,1.2957726418972015,19,6,2,0,5.156790504232049,1.369459394365549,18.0,0.0,31.4,5.233333333333333,-0.30290091037750244,-0.30290091037750244,0.2531118182575001,0.0,0.7643312101910827,0.19108280254777069,0.9554140127388534,0.8222103650402871,0.15750209379727673,4,11,3,0,0,1,0
77,ENG-Premier League,2122,Brentford,rico henry,1,2021,244,9679,D M S,34,2796,3,1.899935700930655,3,1.899935700930655,0,1.872443387284875,14,18,2,0,9.128159390762448,6.301865139976144,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
638,ENG-Premier League,2223,Brentford,rico henry,1,2022,244,9679,D,37,3260,0,1.945255502127111,0,1.945255502127111,2,3.062078721821308,22,23,4,0,9.578056741505861,5.399344060570002,13.0,0.0,82.23529411764706,31.066666666666666,1.100064299069345,1.100064299069345,0.1357096929236182,0.0,0.09656652360515021,0.0,0.09656652360515021,0.06115672857072924,0.060271782852517435,3,0,1,1,0,0,0
1196,ENG-Premier League,2324,Brentford,rico henry,1,2023,244,9679,D,5,401,0,0.045370095409452915,0,0.045370095409452915,1,0.7904934585094452,2,4,1,0,2.13233545422554,1.4655016660690308,9.0,0.0,88.10810810810811,36.22222222222222,-1.945255502127111,-1.945255502127111,0.08842070464214141,0.0,0.0,0.05521472392638037,0.05521472392638037,0.05370337275811043,0.0845359156331036,0,3,1,1,0,0,0
1763,ENG-Premier League,2425,Brentford,rico henry,1,2024,244,9679,S,5,80,0,0.0,0,0.0,0,0.0,0,0,0,0,1.0035428777337074,1.0035428777337074,16.0,0.0,80.2,4.455555555555556,-0.045370095409452915,-0.045370095409452915,0.022685047704726458,0.0,0.0,0.22443890274314213,0.22443890274314213,0.010182814431049283,0.17741748445349143,0,0,4,0,0,0,1
2308,ENG-Premier League,2526,Brentford,rico henry,1,2025,244,9679,D S,8,170,0,0.10969795286655426,0,0.10969795286655426,0,0.07513508200645447,2,1,1,0,0.13815180957317352,0.06301672756671906,4.0,0.0,16.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
885,ENG-Premier League,2223,Manchester City,rico lewis,1,2022,88,10847,D M S,14,904,0,0.20031758211553097,0,0.20031758211553097,0,1.379109164699912,5,11,1,0,6.51468688249588,5.571969419717789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
1449,ENG-Premier League,2324,Manchester City,rico lewis,1,2023,88,10847,D M S,16,802,2,0.8562885001301765,2,0.8562885001301765,0,1.7641991823911667,5,13,1,0,6.614272229373455,4.863891489803791,1.0,1.0,64.57142857142857,10.044444444444444,-0.20031758211553097,-0.20031758211553097,0.040063516423106196,0.0,0.0,0.0,0.0,0.01994312211327189,0.1373006911758762,0,0,2,0,1,0,0
2017,ENG-Premier League,2425,Manchester City,rico lewis,1,2024,88,10847,D M S,28,1903,1,1.6414977870881557,1,1.6414977870881557,2,0.34641725569963455,10,7,3,1,14.292443186044693,12.876099944114685,1.0,1.0,50.125,8.911111111111111,1.1437114998698235,1.1437114998698235,0.1712577000260353,0.0,0.22443890274314213,0.0,0.22443890274314213,0.09609222570039387,0.19797746435811098,2,0,2,0,1,0,0
2508,ENG-Premier League,2526,Manchester City,rico lewis,1,2025,88,10847,D S,5,169,0,0.017117779701948166,0,0.017117779701948166,1,0.8571385145187378,1,2,0,0,1.5130915343761444,0.754147857427597,13.0,1.0,67.96428571428571,21.144444444444446,-0.6414977870881557,-0.6414977870881557,0.16414977870881559,0.0,0.04729374671571203,0.09458749343142406,0.1418812401471361,0.07763258057694904,0.016383369949010566,1,2,1,1,0,0,0
2486,ENG-Premier League,2526,Liverpool,rio ngumoha,1,2025,87,13692,S,4,18,1,0.3935171365737915,1,0.3935171365737915,0,0.0952558871358633,1,2,0,0,0.560586966574192,0.07181394193321466,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
322,ENG-Premier League,2122,Manchester City,riyad mahrez,1,2021,88,750,F M S,28,1468,11,10.123590916395187,7,6.317741796374321,5,3.9328212067484856,61,40,0,0,14.36690728366375,6.279024379327893,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
886,ENG-Premier League,2223,Manchester City,riyad mahrez,1,2022,88,750,F M S,30,1941,5,5.864552567712963,4,5.1033805115148425,10,6.157492842525244,43,51,2,0,18.33359582722187,11.644092932343483,1.0,1.0,52.42857142857143,16.31111111111111,0.8764090836048126,0.682258203625679,0.1659605068261506,1.0,0.6743869209809265,0.30653950953678477,0.9809264305177112,0.620656118852566,0.24111301676250935,11,0,3,0,0,1,0
23,ENG-Premier League,2122,Arsenal,rob holding,1,2021,83,1749,D S,15,824,1,0.5605965945869684,1,0.5605965945869684,0,0.0,4,0,2,1,2.167426660656929,2.167426660656929,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
559,ENG-Premier League,2223,Arsenal,rob holding,1,2022,83,1749,D S,14,556,1,0.37418198585510254,1,0.37418198585510254,0,0.0,5,0,0,0,3.300787255167961,3.20217327773571,5.0,1.0,54.93333333333333,9.155555555555555,0.4394034054130316,0.4394034054130316,0.1401491486467421,0.0,0.1092233009708738,0.0,0.1092233009708738,0.06123021057381937,0.0,1,0,1,1,0,0,0
105,ENG-Premier League,2122,Brighton,robert sánchez,1,2021,220,9098,GK,37,3330,0,0.0,0,0.0,0,0.6362469159066677,0,3,3,1,5.044877408072352,4.756718395277858,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
669,ENG-Premier League,2223,Brighton,robert sánchez,1,2022,220,9098,GK,23,2070,0,0.0,0,0.0,0,0.0,0,0,2,0,2.587134573608637,2.587134573608637,9.0,0.0,90.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171958625920721,0,0,0,0,0,0,0
1294,ENG-Premier League,2324,Chelsea,robert sánchez,1,2023,80,9098,GK,16,1438,0,0.0,0,0.0,0,0.0,0,0,2,0,4.148339273408055,4.148339273408055,12.0,0.0,90.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1824,ENG-Premier League,2425,Chelsea,robert sánchez,1,2024,80,9098,GK,32,2880,0,0.0,0,0.0,0,0.016188031062483788,0,1,5,0,6.038596088066697,6.022408057004213,6.0,1.0,89.875,15.977777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2379,ENG-Premier League,2526,Chelsea,robert sánchez,1,2025,80,9098,GK,11,904,0,0.0,0,0.0,0,0.19104263186454773,0,2,2,1,4.221151292324066,4.030108645558357,6.0,1.0,90.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005058759707026184,0,0,0,0,0,0,0
293,ENG-Premier League,2122,Liverpool,roberto firmino,1,2021,87,482,F S,20,979,5,5.253263216465712,5,5.253263216465712,4,2.2188239628449082,30,16,3,0,11.997239541262388,5.707365166395903,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
863,ENG-Premier League,2223,Liverpool,roberto firmino,1,2022,87,482,F M S,25,1203,11,8.122956335544586,11,8.122956335544586,4,3.0548400916159153,39,21,0,0,13.91264321282506,6.6901707127690315,2.0,1.0,48.95,10.877777777777778,-0.2532632164657116,-0.2532632164657116,0.1751087738821904,0.0,0.45965270684371806,0.36772216547497444,0.8273748723186924,0.48293533144220024,0.20397768810627348,5,0,3,0,0,1,0
239,ENG-Premier League,2122,Leeds,robin koch,1,2021,245,6273,D M S,20,1573,0,1.0864260611124337,0,1.0864260611124337,0,0.2802755981683731,13,5,3,0,4.028054466936737,3.2361267395317554,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
807,ENG-Premier League,2223,Leeds,robin koch,1,2022,245,6273,D M,36,3186,0,1.059426173567772,0,1.059426173567772,0,0.27208547480404377,17,6,7,0,4.464030422270298,3.8801174629479647,17.0,0.0,78.65,17.477777777777778,-1.0864260611124337,-1.0864260611124337,0.0835712354701872,0.0,0.0,0.0,0.0,0.06216042307699875,0.01603611178331442,0,0,2,0,1,0,0
52,ENG-Premier League,2122,Aston Villa,robin olsen,1,2021,71,6962,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.07991970330476761,0.07991970330476761,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
586,ENG-Premier League,2223,Aston Villa,robin olsen,1,2022,71,6962,GK S,4,277,0,0.0,0,0.0,0,0.0,0,0,0,0,0.029771799221634865,0.029771799221634865,14.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1142,ENG-Premier League,2324,Aston Villa,robin olsen,1,2023,71,6962,GK S,5,398,0,0.0,0,0.0,0,0.0,0,0,0,0,0.27475402504205704,0.27475402504205704,7.0,1.0,69.25,3.077777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1710,ENG-Premier League,2425,Aston Villa,robin olsen,1,2024,71,6962,GK S,4,211,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4604295790195465,0.4604295790195465,4.0,1.0,79.6,4.4222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2599,ENG-Premier League,2526,Sunderland,robin roefs,1,2025,77,13712,GK,11,990,0,0.0,0,0.0,0,0.18337297439575195,0,2,1,0,1.1033746674656868,0.9200016781687737,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
323,ENG-Premier League,2122,Manchester City,rodri,1,2021,88,2496,M,33,2901,7,2.718254609964788,7,2.718254609964788,2,1.552179705351591,45,27,5,0,26.259763911366463,23.955900110304356,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
887,ENG-Premier League,2223,Manchester City,rodri,1,2022,88,2496,D M S,36,2938,2,4.119232214987278,2,4.119232214987278,6,4.539481725543737,50,32,5,0,26.801972568035126,23.071657463908195,1.0,1.0,87.9090909090909,32.233333333333334,4.281745390035212,4.281745390035212,0.06040565799921751,0.0,0.21716649431230609,0.06204756980351603,0.2792140641158221,0.0843305463277597,0.04815448930770189,7,0,2,0,1,0,0
1450,ENG-Premier League,2324,Manchester City,rodri,1,2023,88,2496,M,34,2967,8,4.294270480051637,8,4.294270480051637,9,5.32604681327939,62,50,8,1,31.623008400201797,26.291744768619537,1.0,1.0,81.61111111111111,32.644444444444446,-2.119232214987278,-2.119232214987278,0.08238464429974555,0.0,0.06126616746085772,0.18379850238257317,0.2450646698434309,0.12618478534678523,0.139058323791333,2,7,2,0,1,0,0
2018,ENG-Premier League,2425,Manchester City,rodri,1,2024,88,2496,M S,3,64,0,0.0,0,0.0,0,0.052060868591070175,0,1,0,0,1.4455500841140747,1.4455500841140747,1.0,1.0,87.26470588235294,32.96666666666667,3.7057295199483633,3.7057295199483633,0.06926242709760705,0.0,0.24266936299292213,0.2730030333670374,0.5156723963599595,0.13026098523918006,0.16155854843112408,8,2,2,0,1,0,0
2509,ENG-Premier League,2526,Manchester City,rodri,1,2025,88,2496,M S,6,287,0,0.10182833485305309,0,0.10182833485305309,0,0.0920630395412445,3,3,0,0,1.901040956377983,1.7739518135786057,13.0,1.0,21.333333333333332,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321059645619243,0,8,2,0,1,0,0
240,ENG-Premier League,2122,Leeds,rodrigo,1,2021,245,2381,F M S,31,2280,6,5.610643168911338,5,4.849474174901843,1,3.645213108509779,48,39,9,0,10.851464843377471,3.628703510388732,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
808,ENG-Premier League,2223,Leeds,rodrigo,1,2022,245,2381,F M S,31,1955,13,8.572983920574188,12,7.811814919114113,1,2.298705962486565,67,16,6,0,10.812733860686421,3.450525519438088,17.0,0.0,73.54838709677419,25.333333333333332,0.38935683108866215,0.15052582509815693,0.11688839935231954,1.0,0.2368421052631579,0.03947368421052632,0.27631578947368424,0.2214727566675528,0.14388999112538603,6,0,3,0,0,1,0
450,ENG-Premier League,2122,Tottenham,rodrigo bentancur,1,2021,82,6108,M S,17,1376,0,0.5784619925543666,0,0.5784619925543666,4,3.092965390533209,14,15,5,0,12.166082246229053,10.826841033995152,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
1034,ENG-Premier League,2223,Tottenham,rodrigo bentancur,1,2022,82,6108,M S,18,1516,5,2.4369436921551824,5,2.4369436921551824,2,0.6443385947495699,15,11,8,0,8.615036329254508,6.708776051178575,4.0,1.0,80.94117647058823,15.28888888888889,-0.5784619925543666,-0.5784619925543666,0.04131871375388333,0.0,0.0,0.26162790697674415,0.26162790697674415,0.037835450094398974,0.2023015153691779,0,0,2,0,1,0,0
1606,ENG-Premier League,2324,Tottenham,rodrigo bentancur,1,2023,82,6108,M S,23,1016,1,1.622593866661191,1,1.622593866661191,1,0.5037150774151087,18,8,7,0,8.576564118266106,7.389497200027108,8.0,0.0,84.22222222222223,16.844444444444445,2.5630563078448176,2.5630563078448176,0.1624629128103455,0.0,0.2968337730870712,0.11873350923482849,0.4155672823218997,0.14467343818863218,0.038252291245027235,5,0,2,0,1,0,0
2159,ENG-Premier League,2425,Tottenham,rodrigo bentancur,1,2024,82,6108,M S,26,1674,2,1.3008952122181654,2,1.3008952122181654,0,0.3507859818637371,22,9,9,0,8.430497603490949,7.863584054633975,5.0,1.0,44.17391304347826,11.28888888888889,-0.622593866661191,-0.622593866661191,0.0901441037033995,0.0,0.08858267716535433,0.08858267716535433,0.17716535433070865,0.14373370866093227,0.044620430085984035,1,5,2,0,1,0,0
2620,ENG-Premier League,2526,Tottenham,rodrigo bentancur,1,2025,82,6108,M S,10,675,1,0.6382630923762918,1,0.6382630923762918,1,0.5836473405361176,6,5,1,0,1.8534781448543072,1.612062904983759,18.0,0.0,64.38461538461539,18.6,0.6991047877818346,0.6991047877818346,0.05913160055537115,0.0,0.1075268817204301,0.0,0.1075268817204301,0.06994060280742824,0.0188594613905235,2,1,2,0,1,0,0
2216,ENG-Premier League,2425,Wolverhampton Wanderers,rodrigo gomes,1,2024,229,12756,D M S,25,756,2,0.6804056065157056,2,0.6804056065157056,0,0.9794150870293379,7,12,0,0,1.9415704039856791,0.31656710617244244,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
2665,ENG-Premier League,2526,Wolverhampton Wanderers,rodrigo gomes,1,2025,229,12756,D F S,6,337,1,0.8243161980062723,1,0.8243161980062723,0,0.0770200677216053,11,2,0,0,1.1401113364845514,0.2843391578644514,20.0,0.0,30.24,8.4,1.3195943934842944,1.3195943934842944,0.09720080093081508,0.0,0.23809523809523808,0.0,0.23809523809523808,0.0810006674423459,0.11659703417015926,2,0,3,0,0,1,0
1365,ENG-Premier League,2324,Fulham,rodrigo muniz,1,2023,228,10717,F S,26,1602,9,8.481916300952435,9,8.481916300952435,1,1.3883774541318417,72,16,1,0,9.755544383078814,2.1016076635569334,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
1902,ENG-Premier League,2425,Fulham,rodrigo muniz,1,2024,228,10717,F S,31,922,8,6.838322004303336,8,6.838322004303336,1,0.7810081988573074,40,7,1,0,7.69332305714488,1.7913423832505941,14.0,0.0,61.61538461538461,17.8,0.5180836990475655,0.5180836990475655,0.11780439306878382,0.0,0.5056179775280899,0.056179775280898875,0.5617977528089888,0.4765121517389008,0.07799873337819335,9,0,3,0,0,1,0
2440,ENG-Premier League,2526,Fulham,rodrigo muniz,1,2025,228,10717,F S,7,364,1,1.8142776042222977,1,1.8142776042222977,1,0.5352762266993523,10,4,1,0,2.1068406850099564,1.0010120272636414,9.0,0.0,29.741935483870968,10.244444444444444,1.1616779956966639,1.1616779956966639,0.17095805010758341,0.0,0.7809110629067246,0.09761388286334058,0.8785249457700652,0.6675151631098701,0.07623724283856581,8,9,3,0,0,1,0
1543,ENG-Premier League,2324,Nottingham Forest,rodrigo ribeiro,1,2023,249,12418,S,4,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
1856,ENG-Premier League,2425,Crystal Palace,romain esse,1,2024,78,13387,M S,7,124,1,0.5787168145179749,1,0.5787168145179749,1,0.30072224885225296,1,3,0,0,1.1815895438194275,0.3021504878997803,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
2402,ENG-Premier League,2526,Crystal Palace,romain esse,1,2025,78,13387,S,1,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,7.0,0.0,17.714285714285715,1.3777777777777778,0.42128318548202515,0.42128318548202515,0.5787168145179749,0.0,0.7258064516129032,0.7258064516129032,1.4516129032258065,0.420036397634014,0.21826614836050617,1,0,4,0,0,0,1
1174,ENG-Premier League,2324,Bournemouth,romain faivre,1,2023,73,6420,S,5,21,0,0.13081937655806541,0,0.13081937655806541,0,0.0,2,0,1,0,0.14801255241036415,0.14801255241036415,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
424,ENG-Premier League,2122,Southampton,romain perraud,1,2021,74,6500,D M S,20,1630,0,0.7305768830701709,0,0.7305768830701709,1,0.4040513997897506,19,8,3,0,3.1580281164497137,2.5399267859756947,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
1000,ENG-Premier League,2223,Southampton,romain perraud,1,2022,74,6500,D M S,29,1842,2,1.2091420125216246,2,1.2091420125216246,2,2.2668228521943092,29,15,4,0,4.521617898717523,2.6945367883890867,15.0,0.0,81.5,18.11111111111111,-0.7305768830701709,-0.7305768830701709,0.03845141489843005,0.0,0.0,0.05521472392638037,0.05521472392638037,0.04033860090571496,0.02230958649145862,0,0,2,0,1,0,0
532,ENG-Premier League,2122,Wolverhampton Wanderers,romain saiss,1,2021,229,3491,D,31,2721,2,3.1987725156359375,2,3.1987725156359375,0,0.3212678972631693,18,7,6,0,5.640757723711431,5.433617138303816,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1880,ENG-Premier League,2425,Everton,roman dixon,1,2024,72,12946,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08859848231077194,0.08859848231077194,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
154,ENG-Premier League,2122,Chelsea,romelu lukaku,1,2021,80,594,F S,26,1571,8,7.020434075966477,7,6.2592600379139185,0,3.3627560660243034,43,24,1,0,12.035579051822424,3.999414663761854,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,1,0
1001,ENG-Premier League,2223,Southampton,romeo lavia,1,2022,74,10004,M S,29,2261,1,0.2631778074428439,1,0.2631778074428439,0,0.5177656905725598,12,16,9,0,5.658787712454796,5.1632408164441586,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
1295,ENG-Premier League,2324,Chelsea,romeo lavia,1,2023,80,10004,S,1,29,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,12.0,0.0,77.96551724137932,25.122222222222224,0.7368221925571561,0.7368221925571561,0.021931483953570325,0.0,0.039805395842547546,0.0,0.039805395842547546,0.010475896802236156,0.02060986826693073,1,0,4,0,0,0,1
1825,ENG-Premier League,2425,Chelsea,romeo lavia,1,2024,80,10004,M S,16,830,0,0.14645132422447205,0,0.14645132422447205,1,0.7232360076159239,2,7,4,0,2.7111929208040237,1.9501979053020477,6.0,1.0,29.0,0.32222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,1,0,0
2380,ENG-Premier League,2526,Chelsea,romeo lavia,1,2025,80,10004,M S,4,96,0,0.0,0,0.0,0,0.0,0,0,0,0,1.4775371849536896,1.4775371849536896,6.0,1.0,51.875,9.222222222222221,-0.14645132422447205,-0.14645132422447205,0.07322566211223602,0.0,0.0,0.10843373493975905,0.10843373493975905,0.015880264072533117,0.07842318154871464,0,0,2,0,1,0,0
2124,ENG-Premier League,2425,Southampton,ronnie edwards,1,2024,74,13239,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,1
155,ENG-Premier League,2122,Chelsea,ross barkley,1,2021,80,592,M S,6,169,1,1.3613629937171936,1,1.3613629937171936,0,0.6625455059111118,9,8,0,0,3.7184800505638123,2.1817568838596344,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0
