,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,previous_season_position,is_in_europe,lagged_mpm_1,lagged_fmp_1,lagged_xg_perf_1,lagged_npxg_perf_1,lagged_xg_per_shot_1,lagged_penalty_taker_1,lagged_g90_1,lagged_a90_1,lagged_ga90_1,lagged_xg90_1,lagged_xa90_1,lagged_goals_1,lagged_mpm_2,lagged_fmp_2,lagged_xg_perf_2,lagged_npxg_perf_2,lagged_xg_per_shot_2,lagged_penalty_taker_2,lagged_g90_2,lagged_a90_2,lagged_ga90_2,lagged_xg90_2,lagged_xa90_2,lagged_goals_2,main_pos,position_1,position_2,position_3,position_4
1256,ENG-Premier League,2122,Leeds,charlie cresswell,1,2021,245,9220,D S,5,130,0.0,0.06303489953279495,0,0.06303489953279495,0,0.0,1,0,1,0,0.2912192065268755,0.2912192065268755,9.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
62,ENG-Premier League,1920,Bournemouth,charlie daniels,1,2019,73,459,D,2,126,0.0,0.0,0,0.0,0,0.14172199368476868,0,2,0,0,0.49434399604797363,0.4184969961643219,14.0,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
1097,ENG-Premier League,2122,Brentford,charlie goode,1,2021,244,9687,D S,6,446,0.0,0.08599329739809036,0,0.08599329739809036,0,1.0358272045850754,2,7,3,0,1.197367712855339,0.8813184946775436,21.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
113,ENG-Premier League,1920,Burnley,charlie taylor,1,2019,92,6044,D S,24,1938,0.0,0.014006299898028374,0,0.014006299898028374,1,0.8630970446392894,1,12,3,0,3.4987696604803205,3.2500410806387663,15.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
598,ENG-Premier League,2021,Burnley,charlie taylor,1,2020,92,6044,D S,29,2430,0.0,0.11451609525829554,0,0.11451609525829554,1,1.5903598181903362,3,12,1,0,4.609694300219417,4.193466728553176,10.0,0.0,80.75,21.533333333333335,-0.014006299898028374,-0.014006299898028374,0.014006299898028374,0.0,0.0,0.04643962848297213,0.04643962848297213,0.0006504473636855282,0.04008190609779981,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1155,ENG-Premier League,2122,Burnley,charlie taylor,1,2021,92,6044,D S,31,2729,0.0,0.193946810439229,0,0.193946810439229,3,3.4197498923167586,7,20,3,0,6.872189286164939,4.554764634929597,17.0,0.0,83.79310344827586,27.0,-0.11451609525829554,-0.11451609525829554,0.03817203175276518,0.0,0.0,0.037037037037037035,0.037037037037037035,0.004241336861418353,0.05890221548853097,0.0,80.75,21.533333333333335,-0.014006299898028374,-0.014006299898028374,0.014006299898028374,0.0,0.0,0.04643962848297213,0.04643962848297213,0.0006504473636855282,0.04008190609779981,0.0,1,1,0,0,0
2279,ENG-Premier League,2324,Burnley,charlie taylor,1,2023,92,6044,D S,28,2336,1.0,0.24035568069666624,1,0.24035568069666624,1,1.8833663314580917,10,15,8,0,4.918537275865674,4.101939328014851,21.0,0.0,88.03225806451613,30.322222222222223,-0.193946810439229,-0.193946810439229,0.027706687205604145,0.0,0.0,0.09893733968486625,0.09893733968486625,0.006396193821740788,0.11278031891114264,0.0,83.79310344827586,27.0,-0.11451609525829554,-0.11451609525829554,0.03817203175276518,0.0,0.0,0.037037037037037035,0.037037037037037035,0.004241336861418353,0.05890221548853097,0.0,1,1,0,0,0
3147,ENG-Premier League,2425,Southampton,charlie taylor,1,2024,74,6044,D S,8,341,0.0,0.0,0,0.0,0,0.05513033643364906,0,1,1,0,0.7140172049403191,0.6588868722319603,21.0,0.0,83.42857142857143,25.955555555555556,0.7596443193033338,0.7596443193033338,0.024035568069666623,0.0,0.038527397260273974,0.038527397260273974,0.07705479452054795,0.009260278793964025,0.07256120283871073,1.0,88.03225806451613,30.322222222222223,-0.193946810439229,-0.193946810439229,0.027706687205604145,0.0,0.0,0.09893733968486625,0.09893733968486625,0.006396193821740788,0.11278031891114264,0.0,1,1,0,0,0
391,ENG-Premier League,1920,Southampton,che adams,1,2019,74,7700,F S,30,1096,4.0,5.865680541843176,4,5.865680541843176,2,1.988808723166585,36,13,0,0,7.280021192505956,1.2057215981185436,16.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
913,ENG-Premier League,2021,Southampton,che adams,1,2020,74,7700,F S,36,2685,9.0,12.118733704090118,9,12.118733704090118,5,5.227753119543195,55,37,1,0,14.486906673759222,2.744625011458993,11.0,0.0,36.53333333333333,12.177777777777777,-1.8656805418431759,-1.8656805418431759,0.1629355706067549,0.0,0.3284671532846716,0.1642335766423358,0.49270072992700736,0.4816708474141294,0.16331458493156265,4.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
1449,ENG-Premier League,2122,Southampton,che adams,1,2021,74,7700,F M S,30,2039,7.0,8.289287440478802,7,8.289287440478802,3,2.845940789207816,49,25,0,0,10.300948925316334,1.4006276857107878,15.0,0.0,74.58333333333333,29.833333333333332,-3.1187337040901184,-3.1187337040901184,0.22034061280163852,0.0,0.3016759776536313,0.1675977653631285,0.46927374301675984,0.40621453756726655,0.17523194814111268,9.0,36.53333333333333,12.177777777777777,-1.8656805418431759,-1.8656805418431759,0.1629355706067549,0.0,0.3284671532846716,0.1642335766423358,0.49270072992700736,0.4816708474141294,0.16331458493156265,4.0,3,0,0,1,0
2019,ENG-Premier League,2223,Southampton,che adams,1,2022,74,7700,F M S,28,2019,5.0,7.306276918388903,5,7.306276918388903,3,2.7257514875382185,47,24,1,0,11.955216951668262,4.128748474642634,15.0,0.0,67.96666666666667,22.655555555555555,-1.2892874404788017,-1.2892874404788017,0.1691691314383429,0.0,0.30897498773908777,0.13241785188818048,0.4413928396272683,0.36588321218395886,0.1256177886359507,7.0,74.58333333333333,29.833333333333332,-3.1187337040901184,-3.1187337040901184,0.22034061280163852,0.0,0.3016759776536313,0.1675977653631285,0.46927374301675984,0.40621453756726655,0.17523194814111268,9.0,3,0,0,1,0
1743,ENG-Premier League,2223,Crystal Palace,cheick oumar doucoure,1,2022,78,8666,M,34,2825,0.0,0.9975933516398072,0,0.9975933516398072,3,2.030144080519676,36,26,8,1,8.899869498796761,7.7755043944343925,12.0,0.0,84.45,23.988888888888887,-0.6416579047217965,-0.6416579047217965,0.048146571301751664,0.0,0.05263157894736842,0.033607169529499624,0.09375,0.035171408036893066,0.05850800606372411,1.0,84.45,23.988888888888887,-0.6416579047217965,-0.6416579047217965,0.048146571301751664,0.0,0.05263157894736842,0.033607169529499624,0.09375,0.035171408036893066,0.05850800606372411,1.0,2,0,1,0,0
2338,ENG-Premier League,2324,Crystal Palace,cheick oumar doucoure,1,2023,78,8666,M,11,926,0.0,0.1988849276676774,0,0.1988849276676774,0,0.7361565185710788,6,10,2,0,3.296035975217819,2.666292503476143,11.0,0.0,83.08823529411765,31.38888888888889,-0.9975933516398072,-0.9975933516398072,0.02771092643443909,0.0,0.0,0.09557522123893805,0.09557522123893805,0.03178173509648943,0.06467715654752951,0.0,84.45,23.988888888888887,-0.6416579047217965,-0.6416579047217965,0.048146571301751664,0.0,0.05263157894736842,0.033607169529499624,0.09375,0.035171408036893066,0.05850800606372411,1.0,2,0,1,0,0
2875,ENG-Premier League,2425,Crystal Palace,cheick oumar doucoure,1,2024,78,8666,M S,13,439,0.0,0.3654052410274744,0,0.3654052410274744,0,0.013936278410255909,7,1,1,0,3.558414466679096,3.2809753883630037,10.0,0.0,84.18181818181819,10.28888888888889,-0.1988849276676774,-0.1988849276676774,0.0331474879446129,0.0,0.0,0.0,0.0,0.019330068563813137,0.07154868970993206,0.0,83.08823529411765,31.38888888888889,-0.9975933516398072,-0.9975933516398072,0.02771092643443909,0.0,0.0,0.09557522123893805,0.09557522123893805,0.03178173509648943,0.06467715654752951,0.0,2,0,1,0,0
159,ENG-Premier League,1920,Crystal Palace,cheikhou kouyaté,1,2019,78,532,D M S,35,2560,1.0,2.1179451942443848,1,2.1179451942443848,1,0.7690877951681614,24,10,4,0,3.4630201142281294,1.339795295149088,12.0,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
646,ENG-Premier League,2021,Crystal Palace,cheikhou kouyaté,1,2020,78,532,D M S,36,3126,1.0,0.8239277079701424,1,0.8239277079701424,0,0.8307867012917995,7,8,4,0,4.744332169182599,4.530509167350829,14.0,0.0,73.14285714285714,28.444444444444443,-1.1179451942443848,-1.1179451942443848,0.08824771642684937,0.0,0.03515625,0.03515625,0.0703125,0.07445901073515415,0.027038242798880674,1.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
1200,ENG-Premier League,2122,Crystal Palace,cheikhou kouyaté,1,2021,78,532,D M S,27,1991,0.0,0.2199736936017871,0,0.2199736936017871,1,0.703463114798069,7,4,3,0,2.849405175074935,2.6750655602663755,14.0,0.0,86.83333333333333,34.733333333333334,0.17607229202985764,0.17607229202985764,0.1177039582814489,0.0,0.02879078694817658,0.0,0.02879078694817658,0.02372152710086782,0.02391900291627062,1.0,73.14285714285714,28.444444444444443,-1.1179451942443848,-1.1179451942443848,0.08824771642684937,0.0,0.03515625,0.03515625,0.0703125,0.07445901073515415,0.027038242798880674,1.0,2,0,1,0,0
1987,ENG-Premier League,2223,Nottingham Forest,cheikhou kouyaté,1,2022,249,532,D M S,21,871,1.0,0.18670253828167915,1,0.18670253828167915,0,0.9933399967849255,6,8,3,0,2.0716649424284697,1.7446327153593302,21.0,0.0,73.74074074074075,22.122222222222224,-0.2199736936017871,-0.2199736936017871,0.03142481337168387,0.0,0.0,0.045203415369161226,0.045203415369161226,0.009943562242170184,0.031798935375101055,0.0,86.83333333333333,34.733333333333334,0.17607229202985764,0.17607229202985764,0.1177039582814489,0.0,0.02879078694817658,0.0,0.02879078694817658,0.02372152710086782,0.02391900291627062,1.0,2,0,1,0,0
2561,ENG-Premier League,2324,Nottingham Forest,cheikhou kouyaté,1,2023,249,532,M S,12,199,0.0,0.4007705431431532,0,0.4007705431431532,0,0.05584664270281792,5,1,2,0,0.8718480132520199,0.4558485820889473,16.0,0.0,41.476190476190474,9.677777777777777,0.8132974617183208,0.8132974617183208,0.031117089713613193,0.0,0.10332950631458095,0.0,0.10332950631458095,0.019291881108325058,0.10264133147031378,1.0,73.74074074074075,22.122222222222224,-0.2199736936017871,-0.2199736936017871,0.03142481337168387,0.0,0.0,0.045203415369161226,0.045203415369161226,0.009943562242170184,0.031798935375101055,0.0,2,0,1,0,0
1551,ENG-Premier League,2122,Wolverhampton Wanderers,chem campbell,1,2021,229,9741,S,1,9,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.05672749876976013,0.05672749876976013,13.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
2103,ENG-Premier League,2223,Wolverhampton Wanderers,chem campbell,1,2022,229,9741,S,5,55,0.0,0.06225840002298355,0,0.06225840002298355,0,0.0,2,0,0,0,0.0722723975777626,0.03001989983022213,10.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
3623,ENG-Premier League,2526,Sunderland,chemsdine talbi,1,2025,77,13717,F M S,11,578,1.0,1.0330096520483494,1,1.0330096520483494,1,0.2356234174221754,9,5,0,0,1.5108051970601082,0.3869536370038986,21.0,0.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,49.21375,12.6,-1.3762204456143081,-1.3818805101327598,0.0891157174293134,0.0,0.13249098999466558,0.056393386593754,0.2598109959660592,0.16167210905566315,0.10022585590751756,2.0,3,0,0,1,0
473,ENG-Premier League,1920,West Ham,chicharito,1,2019,81,191,F S,2,107,1.0,0.8829850256443024,1,0.8829850256443024,0,0.0,3,0,0,0,0.895859032869339,0.07047870010137558,10.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
3070,ENG-Premier League,2425,Manchester United,chido obi-martin,1,2024,89,13466,F S,7,145,0.0,0.5575938895344734,0,0.5575938895344734,0,0.0,5,0,1,0,0.8561866730451584,0.34466181695461273,8.0,0.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,31.547101449275363,5.322222222222222,-1.946717722574249,-1.9903427558019757,0.12559686676284315,0.0,0.14972776769509982,0.0,0.25618413799648265,0.30273811437442255,0.06593100895651857,1.0,3,0,0,1,0
2447,ENG-Premier League,2324,Luton,chiedozie ogbene,1,2023,256,11719,D F M S,30,1984,4.0,4.80650751106441,4,4.80650751106441,1,3.4691168274730444,35,27,1,0,10.154046710580587,3.8293104991316795,21.0,0.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,51.38333333333333,12.005555555555556,-1.3735544718801975,-1.3735544718801975,0.07198862212857132,0.0,0.050041709151071194,0.08232882027131887,0.17578125,0.0964359323710296,0.09451994728524046,1.0,3,0,0,1,0
2955,ENG-Premier League,2425,Ipswich,chiedozie ogbene,1,2024,285,11719,M S,5,237,0.0,0.0,0,0.0,0,0.07338971272110939,0,2,0,0,0.08639794308692217,0.013008230365812778,21.0,0.0,66.13333333333334,22.044444444444444,-0.8065075110644102,-0.8065075110644102,0.1373287860304117,0.0,0.1814516129032258,0.04536290322580645,0.22681451612903225,0.21803713507852668,0.15736921092367642,4.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
2313,ENG-Premier League,2324,Chelsea,chimuanya ugochukwu,1,2023,80,9451,M S,12,289,0.0,0.0,0,0.0,0,0.18544436991214752,0,3,2,0,2.2840482108294964,2.163483928889036,12.0,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
3148,ENG-Premier League,2425,Southampton,chimuanya ugochukwu,1,2024,74,9451,M S,26,1689,1.0,0.8239525118842721,1,0.8239525118842721,1,0.9677973967045546,10,14,7,0,4.15837118960917,3.4592729564756155,21.0,0.0,24.083333333333332,3.2111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775084184115321,0.0,37.46623563218391,4.861111111111111,-0.6236678524874151,-0.6161047355271876,0.03903606297469444,0.0,0.0,0.0,0.0,0.030199373693228924,0.04258685773832575,0.0,2,0,1,0,0
3380,ENG-Premier League,2526,Burnley,chimuanya ugochukwu,1,2025,92,9451,M S,10,610,2.0,1.3471180647611618,2,1.3471180647611618,0,0.07150717824697495,10,1,0,1,2.008762676268816,1.2212484031915665,21.0,0.0,64.96153846153847,18.766666666666666,0.1760474881157279,0.1760474881157279,0.08239525118842721,0.0,0.05328596802841919,0.05328596802841919,0.10657193605683837,0.043905107205201,0.05157002113878621,1.0,24.083333333333332,3.2111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775084184115321,0.0,2,0,1,0,0
1552,ENG-Premier League,2122,Wolverhampton Wanderers,chiquinho,1,2021,229,10327,D S,8,191,0.0,0.5611130073666573,0,0.5611130073666573,3,1.0862637870013714,5,5,0,0,1.7611470185220242,0.1935874968767166,13.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
3234,ENG-Premier League,2425,Wolverhampton Wanderers,chiquinho,1,2024,229,10327,S,1,5,0.0,0.0,0,0.0,0,0.016207994893193245,0,1,0,0,0.06109914928674698,0.06109914928674698,15.0,0.0,23.875,2.1222222222222222,-0.5611130073666573,-0.5611130073666573,0.11222260147333145,0.0,0.0,1.4136125654450262,1.4136125654450262,0.2643987992827181,0.5118520462310127,0.0,2.0,0.03333333333333333,-0.046092672273516655,-0.046092672273516655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1
366,ENG-Premier League,1920,Sheffield United,chris basham,1,2019,238,7704,D,38,3275,0.0,0.3295384980738163,0,0.3295384980738163,1,1.3122201254591346,6,13,4,0,4.4559616930782795,4.018944967538118,21.0,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,86.58035714285714,12.991666666666667,-0.602175930282101,-0.602175930282101,0.04516520102818807,0.0,0.0,0.0,0.0,0.015673902275939955,0.00602434690439219,0.0,1,1,0,0,0
886,ENG-Premier League,2021,Sheffield United,chris basham,1,2020,238,7704,D M,31,2602,0.0,0.6195668987929821,0,0.6195668987929821,1,1.0665377043187618,10,12,5,0,7.368293853476644,6.053646124899387,9.0,0.0,86.1842105263158,36.388888888888886,-0.3295384980738163,-0.3295384980738163,0.05492308301230272,0.0,0.0,0.027480916030534354,0.027480916030534354,0.009056019794394953,0.03606101108131973,0.0,86.581541218638,25.86111111111111,-0.8259967889171094,-0.7891187921632081,0.05742272175443561,0.0,0.0,0.03056043804919501,0.059596950186640206,0.03275862276277328,0.05465601767006069,0.0,2,0,1,0,0
2596,ENG-Premier League,2324,Sheffield United,chris basham,1,2023,238,7704,D M S,8,298,0.0,0.4091367721557617,0,0.4091367721557617,0,0.142877459526062,2,2,1,0,0.30363729596138,0.30363729596138,21.0,0.0,83.93548387096774,28.91111111111111,-0.6195668987929821,-0.6195668987929821,0.06195668987929821,0.0,0.0,0.034588777863182166,0.034588777863182166,0.021430061833731126,0.03689023573738991,0.0,86.1842105263158,36.388888888888886,-0.3295384980738163,-0.3295384980738163,0.05492308301230272,0.0,0.0,0.027480916030534354,0.027480916030534354,0.009056019794394953,0.03606101108131973,0.0,2,0,1,0,0
63,ENG-Premier League,1920,Bournemouth,chris mepham,1,2019,73,7384,D S,12,909,1.0,1.0533044748008251,1,1.0533044748008251,0,0.07673639804124832,7,1,1,0,0.943722490221262,0.7480954900383949,14.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
1631,ENG-Premier League,2223,Bournemouth,chris mepham,1,2022,73,7384,D S,26,2197,0.0,0.5010207425802946,0,0.5010207425802946,0,0.2000297037884593,8,4,7,0,1.9172365125268698,1.744029906578362,21.0,0.0,75.75,10.1,-0.05330447480082512,-0.05330447480082512,0.1504720678286893,0.0,0.09900990099009901,0.0,0.09900990099009901,0.10428757176245794,0.007597663172400824,1.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
2189,ENG-Premier League,2324,Bournemouth,chris mepham,1,2023,73,7384,D S,10,610,0.0,0.0895473062992096,0,0.0895473062992096,1,0.474224217236042,1,3,2,0,1.9734333753585815,1.9348021671175957,15.0,0.0,84.5,24.41111111111111,-0.5010207425802946,-0.5010207425802946,0.06262759282253683,0.0,0.0,0.0,0.0,0.020524290774795863,0.00819420725578577,0.0,75.75,10.1,-0.05330447480082512,-0.05330447480082512,0.1504720678286893,0.0,0.09900990099009901,0.0,0.09900990099009901,0.10428757176245794,0.007597663172400824,1.0,1,1,0,0,0
1744,ENG-Premier League,2223,Crystal Palace,chris richards,1,2022,78,8430,D S,9,432,0.0,0.6922851279377937,0,0.6922851279377937,0,0.45222198963165283,4,1,0,0,0.3347281888127327,0.3347281888127327,12.0,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,60.82608695652174,7.688888888888889,-0.4019469805061817,-0.4019469805061817,0.03817203175276518,0.0,0.0,0.0,0.0,0.013580875344693738,0.00972160545725672,0.0,1,1,0,0,0
2339,ENG-Premier League,2324,Crystal Palace,chris richards,1,2023,78,8430,D M S,26,2085,1.0,0.6396042630076408,1,0.6396042630076408,1,0.6775753749534488,11,6,3,0,5.3978734547272325,4.986880736425519,11.0,0.0,48.0,4.8,-0.6922851279377937,-0.6922851279377937,0.17307128198444843,0.0,0.0,0.0,0.0,0.1442260683203737,0.09421291450659434,0.0,59.213235294117645,10.602777777777778,-0.6848738426342607,-0.6848738426342607,0.04188578051980585,0.0,0.0,0.0,0.034385483264385105,0.024024464855626832,0.02884522063702823,0.0,2,0,1,0,0
